,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,3H11-T42,3H11-T53,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
4544,GW101-3H11_contig_1_2744,K14161,Brite Hierarchies,Protein families: genetic information processing,DNA repair and recombination proteins,imuB; protein,ko09180,ko09182,ko03400,-0.2416717163460977,1.6549195519867517,-1.153286519490815,-1.1009168781542082,0.8123611569529965,0.02859440505137529
4545,GW101-3H11_contig_1_2745,K13053,Brite Hierarchies,Protein families: genetic information processing,Chromosome and associated proteins,sulA; cell division inhibitor,ko09180,ko09182,ko03036,-0.3113397966031918,1.7548755997121455,-1.1064003314241555,-0.990320507802401,0.7767577173648766,-0.12357268124727241
4546,GW101-3H11_contig_1_2745,K14160,Brite Hierarchies,Protein families: genetic information processing,DNA repair and recombination proteins,imuA; protein,ko09180,ko09182,ko03400,-0.3113397966031918,1.7548755997121455,-1.1064003314241555,-0.990320507802401,0.7767577173648766,-0.12357268124727241
4588,GW101-3H11_contig_1_2790,K04763,Brite Hierarchies,Protein families: genetic information processing,Chromosome and associated proteins,xerD; integrase/recombinase,ko09180,ko09182,ko03036,0.21844761531906864,2.0161003174856287,-1.223461351021649,-0.5190240319883801,-0.2335063095210783,-0.2585562402735866
4622,GW101-3H11_contig_1_2825,K01469,Metabolism,Metabolism of other amino acids,Glutathione metabolism,"OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing)",ko09100,ko09106,ko00480,0.245887479036239,2.074164334378422,-0.46482753514006503,-0.9952030109744499,-0.2552683933868053,-0.604752873913338
4623,GW101-3H11_contig_1_2825,K01474,Metabolism,Amino acid metabolism,Arginine and proline metabolism,hyuB; N-methylhydantoinase B,ko09100,ko09105,ko00330,0.245887479036239,2.074164334378422,-0.46482753514006503,-0.9952030109744499,-0.2552683933868053,-0.604752873913338
4657,GW101-3H11_contig_1_2846,K15269,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,pecM; probable blue pigment (indigoidine),ko09180,ko09183,ko02000,0.2464230595105904,2.0148406817034132,-0.7729715899208247,0.07944136011061834,-0.6305655600376397,-0.9371679513661529
4672,GW101-3H11_contig_1_2857,K03406,Environmental Information Processing,Signal transduction,Two-component system,mcp; methyl-accepting chemotaxis,ko09130,ko09132,ko02020,-0.19043826360998545,1.5024030109787343,-0.04480623273842705,-1.5970974184839248,-0.5764349106166632,0.9063738144702662
4673,GW101-3H11_contig_1_2857,K03406,Cellular Processes,Cell motility,Bacterial chemotaxis,mcp; methyl-accepting chemotaxis,ko09140,ko09142,ko02030,-0.19043826360998545,1.5024030109787343,-0.04480623273842705,-1.5970974184839248,-0.5764349106166632,0.9063738144702662
4674,GW101-3H11_contig_1_2857,K03406,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,mcp; methyl-accepting chemotaxis,ko09180,ko09183,ko02035,-0.19043826360998545,1.5024030109787343,-0.04480623273842705,-1.5970974184839248,-0.5764349106166632,0.9063738144702662
4675,GW101-3H11_contig_1_2857,K05875,Environmental Information Processing,Signal transduction,Two-component system,"tar; methyl-accepting chemotaxis protein II, aspartate sensor",ko09130,ko09132,ko02020,-0.19043826360998545,1.5024030109787343,-0.04480623273842705,-1.5970974184839248,-0.5764349106166632,0.9063738144702662
4676,GW101-3H11_contig_1_2857,K05875,Cellular Processes,Cell motility,Bacterial chemotaxis,"tar; methyl-accepting chemotaxis protein II, aspartate sensor",ko09140,ko09142,ko02030,-0.19043826360998545,1.5024030109787343,-0.04480623273842705,-1.5970974184839248,-0.5764349106166632,0.9063738144702662
4677,GW101-3H11_contig_1_2857,K05875,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"tar; methyl-accepting chemotaxis protein II, aspartate sensor",ko09180,ko09183,ko02035,-0.19043826360998545,1.5024030109787343,-0.04480623273842705,-1.5970974184839248,-0.5764349106166632,0.9063738144702662
4819,GW101-3H11_contig_1_2958,K00299,Metabolism,Energy metabolism,Sulfur metabolism,"ssuE, msuE; FMN reductase",ko09100,ko09102,ko00920,-1.4337517179211239,-0.16309224509653256,-0.9607043330717955,1.5876242899070214,0.5289900656048845,0.4409339405775428
4820,GW101-3H11_contig_1_2958,K00299,Metabolism,Metabolism of cofactors and vitamins,Riboflavin metabolism,"ssuE, msuE; FMN reductase",ko09100,ko09108,ko00740,-1.4337517179211239,-0.16309224509653256,-0.9607043330717955,1.5876242899070214,0.5289900656048845,0.4409339405775428
4821,GW101-3H11_contig_1_2959,K07486,Not Included in Pathway or Brite,Unclassified: genetic information processing,Replication and,K07486;,ko09190,ko09192,ko99976,-1.3274826278877885,-0.01134362939186525,-1.0673912080847245,1.6216264510464617,0.6759090884839989,0.10868192583392197
4822,GW101-3H11_contig_1_2960,K02048,Metabolism,Energy metabolism,Sulfur metabolism,cysP; sulfate/thiosulfate transport system substrate-binding,ko09100,ko09102,ko00920,-1.6323606723891182,0.043266546480702744,-0.8925749751920946,1.3735857261696152,0.6885303948311194,0.41955298009977626
4823,GW101-3H11_contig_1_2960,K02048,Environmental Information Processing,Membrane transport,ABC transporters,cysP; sulfate/thiosulfate transport system substrate-binding,ko09130,ko09131,ko02010,-1.6323606723891182,0.043266546480702744,-0.8925749751920946,1.3735857261696152,0.6885303948311194,0.41955298009977626
4824,GW101-3H11_contig_1_2960,K02048,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,cysP; sulfate/thiosulfate transport system substrate-binding,ko09180,ko09183,ko02000,-1.6323606723891182,0.043266546480702744,-0.8925749751920946,1.3735857261696152,0.6885303948311194,0.41955298009977626
4825,GW101-3H11_contig_1_2962,K00773,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,tgt; queuine tRNA-ribosyltransferase,ko09180,ko09182,ko03016,0.8911030348673921,1.6367792479791121,0.08019999846643532,-0.948279986860788,-1.1790073438668862,-0.4807949505852695
4826,GW101-3H11_contig_1_2962,K07319,Brite Hierarchies,Protein families: signaling and cellular processes,Prokaryotic defense system,yhdJ; adenine-specific DNA-methyltransferase,ko09180,ko09183,ko02048,0.8911030348673921,1.6367792479791121,0.08019999846643532,-0.948279986860788,-1.1790073438668862,-0.4807949505852695
4827,GW101-3H11_contig_1_2962,K11782,Metabolism,Metabolism of cofactors and vitamins,Ubiquinone and other terpenoid-quinone biosynthesis,mqnA; chorismate dehydratase,ko09100,ko09108,ko00130,0.8911030348673921,1.6367792479791121,0.08019999846643532,-0.948279986860788,-1.1790073438668862,-0.4807949505852695
4828,GW101-3H11_contig_1_2962,K15461,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61,ko09180,ko09182,ko03016,0.8911030348673921,1.6367792479791121,0.08019999846643532,-0.948279986860788,-1.1790073438668862,-0.4807949505852695
4829,GW101-3H11_contig_1_2963,K07090,Not Included in Pathway or Brite,Unclassified,Unclassified,K07090; uncharacterized,ko09190,ko09194,ko99997,-0.5727378672790893,1.9761339010407757,-1.3166545796354947,0.0677270434466989,-0.16880293252057327,0.014334434947684221
4845,GW101-3H11_contig_1_2969,K05524,Not Included in Pathway or Brite,Unclassified: metabolism,Energy,fdxA;,ko09190,ko09191,ko99982,0.5437189047850682,-1.9810425797295386,0.31922587323213114,-0.17807938093860723,0.01319293792678693,1.2829842447241608
4846,GW101-3H11_contig_1_2969,K13795,Not Included in Pathway or Brite,Unclassified: metabolism,Energy,"citB, tcuB; citrate/tricarballylate utilization",ko09190,ko09191,ko99982,0.5437189047850682,-1.9810425797295386,0.31922587323213114,-0.17807938093860723,0.01319293792678693,1.2829842447241608
4896,GW101-3H11_contig_1_2994,K01297,Brite Hierarchies,Protein families: metabolism,Peptidases and inhibitors,ldcA; muramoyltetrapeptide carboxypeptidase,ko09180,ko09181,ko01002,0.7984551849391668,1.839843199924055,-0.2614173630805886,-0.6608651011080025,-0.8601617651188609,-0.8558541555557705
4897,GW101-3H11_contig_1_2994,K01297,Brite Hierarchies,Protein families: metabolism,Peptidoglycan biosynthesis and degradation proteins,ldcA; muramoyltetrapeptide carboxypeptidase,ko09180,ko09181,ko01011,0.7984551849391668,1.839843199924055,-0.2614173630805886,-0.6608651011080025,-0.8601617651188609,-0.8558541555557705
4898,GW101-3H11_contig_1_2994,K01485,Metabolism,Nucleotide metabolism,Pyrimidine metabolism,codA; cytosine/creatinine deaminase [EC:3.5.4.1,ko09100,ko09104,ko00240,0.7984551849391668,1.839843199924055,-0.2614173630805886,-0.6608651011080025,-0.8601617651188609,-0.8558541555557705
4899,GW101-3H11_contig_1_2994,K01485,Metabolism,Amino acid metabolism,Arginine and proline metabolism,codA; cytosine/creatinine deaminase [EC:3.5.4.1,ko09100,ko09105,ko00330,0.7984551849391668,1.839843199924055,-0.2614173630805886,-0.6608651011080025,-0.8601617651188609,-0.8558541555557705
4900,GW101-3H11_contig_1_2994,K01487,Metabolism,Nucleotide metabolism,Purine metabolism,"guaD, GDA; guanine deaminase",ko09100,ko09104,ko00230,0.7984551849391668,1.839843199924055,-0.2614173630805886,-0.6608651011080025,-0.8601617651188609,-0.8558541555557705
4901,GW101-3H11_contig_1_2994,K01563,Metabolism,Xenobiotics biodegradation and metabolism,Chloroalkane and chloroalkene degradation,dhaA; haloalkane dehalogenase,ko09100,ko09111,ko00625,0.7984551849391668,1.839843199924055,-0.2614173630805886,-0.6608651011080025,-0.8601617651188609,-0.8558541555557705
4902,GW101-3H11_contig_1_2994,K01563,Metabolism,Xenobiotics biodegradation and metabolism,Chlorocyclohexane and chlorobenzene degradation,dhaA; haloalkane dehalogenase,ko09100,ko09111,ko00361,0.7984551849391668,1.839843199924055,-0.2614173630805886,-0.6608651011080025,-0.8601617651188609,-0.8558541555557705
4903,GW101-3H11_contig_1_2994,K11991,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,tadA; tRNA(adenine34) deaminase,ko09180,ko09182,ko03016,0.7984551849391668,1.839843199924055,-0.2614173630805886,-0.6608651011080025,-0.8601617651188609,-0.8558541555557705
4917,GW101-3H11_contig_1_3005,K11250,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,leuE; leucine efflux,ko09180,ko09183,ko02000,-1.951865223213517,0.6802965830380486,0.22419153043151172,1.1501711457431438,0.36632292154158985,-0.4691169575407807
4926,GW101-3H11_contig_1_3014,K21420,Not Included in Pathway or Brite,Unclassified: metabolism,Enzymes with EC,bpt; leucyl-tRNA---protein transferase,ko09190,ko09191,ko99980,0.3918387816825473,-2.224450556874075,0.49139171796752373,0.3211837850131362,0.6392857782994323,0.3807504939114404
4933,GW101-3H11_contig_1_3017,K01649,Metabolism,Carbohydrate metabolism,Pyruvate metabolism,"leuA, IMS; 2-isopropylmalate synthase",ko09100,ko09101,ko00620,-0.23583380104580673,-1.8500173564445506,-0.31881326604062193,1.0780644924347496,1.0980525170609636,0.22854741403526058
4934,GW101-3H11_contig_1_3017,K01649,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","leuA, IMS; 2-isopropylmalate synthase",ko09100,ko09105,ko00290,-0.23583380104580673,-1.8500173564445506,-0.31881326604062193,1.0780644924347496,1.0980525170609636,0.22854741403526058
4937,GW101-3H11_contig_1_3019,K00053,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis",ilvC; ketol-acid reductoisomerase,ko09100,ko09105,ko00290,0.42943296866341635,-1.1927367487777951,1.744470241882448,0.42587818665086796,-1.0022951455464137,-0.4047495028725224
4938,GW101-3H11_contig_1_3019,K00053,Metabolism,Metabolism of cofactors and vitamins,Pantothenate and CoA biosynthesis,ilvC; ketol-acid reductoisomerase,ko09100,ko09108,ko00770,0.42943296866341635,-1.1927367487777951,1.744470241882448,0.42587818665086796,-1.0022951455464137,-0.4047495028725224
4943,GW101-3H11_contig_1_3021,K01652,Metabolism,Carbohydrate metabolism,Butanoate metabolism,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit",ko09100,ko09101,ko00650,0.3359462452207781,-1.9344506313130605,1.0803514453825547,-0.03270149702829155,-0.3668701951451954,0.9177246328832097
4944,GW101-3H11_contig_1_3021,K01652,Metabolism,Carbohydrate metabolism,C5-Branched dibasic acid metabolism,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit",ko09100,ko09101,ko00660,0.3359462452207781,-1.9344506313130605,1.0803514453825547,-0.03270149702829155,-0.3668701951451954,0.9177246328832097
4945,GW101-3H11_contig_1_3021,K01652,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit",ko09100,ko09105,ko00290,0.3359462452207781,-1.9344506313130605,1.0803514453825547,-0.03270149702829155,-0.3668701951451954,0.9177246328832097
4946,GW101-3H11_contig_1_3021,K01652,Metabolism,Metabolism of cofactors and vitamins,Pantothenate and CoA biosynthesis,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit",ko09100,ko09108,ko00770,0.3359462452207781,-1.9344506313130605,1.0803514453825547,-0.03270149702829155,-0.3668701951451954,0.9177246328832097
5104,GW101-3H11_contig_1_3108,K01956,Metabolism,Nucleotide metabolism,Pyrimidine metabolism,"carA, CPA1; carbamoyl-phosphate synthase small subunit",ko09100,ko09104,ko00240,0.22363434067915783,-2.007957077561498,0.045532030971579075,0.1033898081799875,0.2847532704740862,1.3506476272566825
5105,GW101-3H11_contig_1_3108,K01956,Metabolism,Amino acid metabolism,"Alanine, aspartate and glutamate metabolism","carA, CPA1; carbamoyl-phosphate synthase small subunit",ko09100,ko09105,ko00250,0.22363434067915783,-2.007957077561498,0.045532030971579075,0.1033898081799875,0.2847532704740862,1.3506476272566825
5129,GW101-3H11_contig_1_3120,K00981,Metabolism,Lipid metabolism,Glycerophospholipid metabolism,"E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase",ko09100,ko09103,ko00564,0.5772001854869757,1.7163959174938204,0.3611911811078092,-0.680273853435769,-1.285787929265373,-0.6887255013874601
5130,GW101-3H11_contig_1_3120,K00981,Environmental Information Processing,Signal transduction,Phosphatidylinositol signaling system,"E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase",ko09130,ko09132,ko04070,0.5772001854869757,1.7163959174938204,0.3611911811078092,-0.680273853435769,-1.285787929265373,-0.6887255013874601
5136,GW101-3H11_contig_1_3124,K02357,Brite Hierarchies,Protein families: genetic information processing,Translation factors,"tsf, TSFM; elongation factor",ko09180,ko09182,ko03012,0.2152524145472068,-1.888582508250758,-0.1967343340799891,0.6341357761292411,-0.15090826140624597,1.3868369130605394
5137,GW101-3H11_contig_1_3124,K02357,Brite Hierarchies,Protein families: genetic information processing,Mitochondrial biogenesis,"tsf, TSFM; elongation factor",ko09180,ko09182,ko03029,0.2152524145472068,-1.888582508250758,-0.1967343340799891,0.6341357761292411,-0.15090826140624597,1.3868369130605394
5138,GW101-3H11_contig_1_3125,K02967,Genetic Information Processing,Translation,Ribosome,"RP-S2, MRPS2, rpsB; small subunit ribosomal protein",ko09120,ko09122,ko03010,-0.014930795170014475,-1.8586703399913789,-0.27822020427927124,0.3291750438083227,0.32041740763193544,1.502228888000408
5139,GW101-3H11_contig_1_3125,K02967,Brite Hierarchies,Protein families: genetic information processing,Ribosome,"RP-S2, MRPS2, rpsB; small subunit ribosomal protein",ko09180,ko09182,ko03011,-0.014930795170014475,-1.8586703399913789,-0.27822020427927124,0.3291750438083227,0.32041740763193544,1.502228888000408
5178,GW101-3H11_contig_1_3171,K00995,Metabolism,Lipid metabolism,Glycerophospholipid metabolism,"pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase",ko09100,ko09103,ko00564,0.46605214409641776,-2.1927322407260417,0.564406588498862,0.023530500491330427,0.5091867086238656,0.6295562990155705
5179,GW101-3H11_contig_1_3171,K08744,Metabolism,Lipid metabolism,Glycerophospholipid metabolism,CRLS; cardiolipin synthase (CMP-forming),ko09100,ko09103,ko00564,0.46605214409641776,-2.1927322407260417,0.564406588498862,0.023530500491330427,0.5091867086238656,0.6295562990155705
5187,GW101-3H11_contig_1_3179,K02356,Brite Hierarchies,Protein families: genetic information processing,Translation factors,efp; elongation factor,ko09180,ko09182,ko03012,0.05608228643493298,-1.9666650029276018,0.7233042346283332,0.048837578857375816,-0.12197618247575386,1.2604170854827066
5195,GW101-3H11_contig_1_3203,K00219,Not Included in Pathway or Brite,Unclassified: metabolism,Enzymes with EC,"fadH; 2,4-dienoyl-CoA reductase (NADPH2)",ko09190,ko09191,ko99980,-0.01391178771914884,1.9980128509348134,-1.129367647558684,0.2672712728358501,-0.4357054318217306,-0.6862992566711001
5286,GW101-3H11_contig_1_3261,K00817,Metabolism,Amino acid metabolism,Histidine metabolism,hisC; histidinol-phosphate aminotransferase,ko09100,ko09105,ko00340,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5287,GW101-3H11_contig_1_3261,K00817,Metabolism,Amino acid metabolism,Tyrosine metabolism,hisC; histidinol-phosphate aminotransferase,ko09100,ko09105,ko00350,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5288,GW101-3H11_contig_1_3261,K00817,Metabolism,Amino acid metabolism,Phenylalanine metabolism,hisC; histidinol-phosphate aminotransferase,ko09100,ko09105,ko00360,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5289,GW101-3H11_contig_1_3261,K00817,Metabolism,Amino acid metabolism,"Phenylalanine, tyrosine and tryptophan biosynthesis",hisC; histidinol-phosphate aminotransferase,ko09100,ko09105,ko00400,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5290,GW101-3H11_contig_1_3261,K00817,Metabolism,Biosynthesis of other secondary metabolites,"Tropane, piperidine and pyridine alkaloid biosynthesis",hisC; histidinol-phosphate aminotransferase,ko09100,ko09110,ko00960,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5291,GW101-3H11_contig_1_3261,K00817,Metabolism,Biosynthesis of other secondary metabolites,Novobiocin biosynthesis,hisC; histidinol-phosphate aminotransferase,ko09100,ko09110,ko00401,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5292,GW101-3H11_contig_1_3261,K00817,Brite Hierarchies,Protein families: metabolism,Amino acid related enzymes,hisC; histidinol-phosphate aminotransferase,ko09180,ko09181,ko01007,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5293,GW101-3H11_contig_1_3261,K02189,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,cbiG; cobalt-precorrin 5A hydrolase,ko09100,ko09108,ko00860,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5294,GW101-3H11_contig_1_3261,K04720,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,cobD; threonine-phosphate decarboxylase,ko09100,ko09108,ko00860,-0.5000852459005425,0.6189477641356725,1.756637617937429,0.07932560091733173,-1.4040733361276256,-0.5507524009622691
5295,GW101-3H11_contig_1_3262,K02227,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,"cbiB, cobD; adenosylcobinamide-phosphate synthase",ko09100,ko09108,ko00860,-0.4158433153182463,1.0326514857269227,1.5071504279340275,0.03817210420951604,-1.3552378669575038,-0.8068928355947144
5296,GW101-3H11_contig_1_3263,K19221,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,"cobA, btuR; cob(I)alamin adenosyltransferase",ko09100,ko09108,ko00860,-0.6305326812973572,-0.33248702896571763,1.7927458775139833,0.2593320179345989,-1.4438805731486948,0.3548223879631892
5297,GW101-3H11_contig_1_3264,K02230,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,cobN; cobaltochelatase CobN,ko09100,ko09108,ko00860,-0.8722698099601045,0.5454932058073462,1.7539500299324475,0.12332950805204629,-1.3444623206789452,-0.20604061315279204
5300,GW101-3H11_contig_1_3269,K02016,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,ABC.FEV.S; iron complex transport system substrate-binding,ko09180,ko09183,ko02000,-1.7750767923298427,-0.025653049452359744,1.1228434339050404,1.0579563352686323,-0.6351016683218025,0.25503174093033587
5301,GW101-3H11_contig_1_3270,K02231,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,"cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156",ko09100,ko09108,ko00860,-1.546638354314986,-1.0374249492592427,1.0654822002192228,0.9131108479220869,-0.13277515972363121,0.7382454151565482
5302,GW101-3H11_contig_1_3271,K02224,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,"cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9",ko09100,ko09108,ko00860,-2.0446686900709476,0.8927523913889768,0.4546239961583491,0.8854751377457484,-0.17736064460357368,-0.010822190618552807
5303,GW101-3H11_contig_1_3272,K16092,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,btuB; vitamin B12,ko09180,ko09183,ko02000,-1.4729935706204107,-1.2890317740536488,0.9599746593851213,0.5996472665562059,0.3142593416764019,0.8881440770563304
5334,GW101-3H11_contig_1_3300,K03594,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,bfr; bacterioferritin,ko09100,ko09108,ko00860,-0.9037460116860815,-1.5193172825592514,0.31714030613540894,-0.22696328493912885,1.137732047186887,1.1951542258621635
5396,GW101-3H11_contig_1_3314,K01676,Metabolism,Carbohydrate metabolism,Citrate cycle (TCA cycle),"E4.2.1.2A, fumA, fumB; fumarate hydratase, class I",ko09100,ko09101,ko00020,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5397,GW101-3H11_contig_1_3314,K01676,Metabolism,Carbohydrate metabolism,Pyruvate metabolism,"E4.2.1.2A, fumA, fumB; fumarate hydratase, class I",ko09100,ko09101,ko00620,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5398,GW101-3H11_contig_1_3314,K01676,Metabolism,Energy metabolism,Carbon fixation pathways in prokaryotes,"E4.2.1.2A, fumA, fumB; fumarate hydratase, class I",ko09100,ko09102,ko00720,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5399,GW101-3H11_contig_1_3314,K01677,Metabolism,Carbohydrate metabolism,Citrate cycle (TCA cycle),"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha",ko09100,ko09101,ko00020,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5400,GW101-3H11_contig_1_3314,K01677,Metabolism,Carbohydrate metabolism,Pyruvate metabolism,"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha",ko09100,ko09101,ko00620,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5401,GW101-3H11_contig_1_3314,K01677,Metabolism,Energy metabolism,Carbon fixation pathways in prokaryotes,"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha",ko09100,ko09102,ko00720,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5402,GW101-3H11_contig_1_3314,K01678,Metabolism,Carbohydrate metabolism,Citrate cycle (TCA cycle),"E4.2.1.2AB, fumB; fumarate hydratase subunit beta",ko09100,ko09101,ko00020,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5403,GW101-3H11_contig_1_3314,K01678,Metabolism,Carbohydrate metabolism,Pyruvate metabolism,"E4.2.1.2AB, fumB; fumarate hydratase subunit beta",ko09100,ko09101,ko00620,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5404,GW101-3H11_contig_1_3314,K01678,Metabolism,Energy metabolism,Carbon fixation pathways in prokaryotes,"E4.2.1.2AB, fumB; fumarate hydratase subunit beta",ko09100,ko09102,ko00720,-0.21496500155323478,-1.8770666021641365,0.1232106524223381,0.001358965106728624,0.49394789112825566,1.4735140950600543
5466,GW101-3H11_contig_1_3346,K01999,Environmental Information Processing,Membrane transport,ABC transporters,livK; branched-chain amino acid transport system substrate-binding,ko09130,ko09131,ko02010,-0.46620278411811406,-1.8332132871426172,0.6652803832733757,-0.11463934862971432,0.4068745372298594,1.341900499387213
5467,GW101-3H11_contig_1_3346,K01999,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,livK; branched-chain amino acid transport system substrate-binding,ko09140,ko09145,ko02024,-0.46620278411811406,-1.8332132871426172,0.6652803832733757,-0.11463934862971432,0.4068745372298594,1.341900499387213
5468,GW101-3H11_contig_1_3346,K01999,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,livK; branched-chain amino acid transport system substrate-binding,ko09180,ko09183,ko02000,-0.46620278411811406,-1.8332132871426172,0.6652803832733757,-0.11463934862971432,0.4068745372298594,1.341900499387213
5469,GW101-3H11_contig_1_3346,K11959,Environmental Information Processing,Membrane transport,ABC transporters,urtA; urea transport system substrate-binding,ko09130,ko09131,ko02010,-0.46620278411811406,-1.8332132871426172,0.6652803832733757,-0.11463934862971432,0.4068745372298594,1.341900499387213
5470,GW101-3H11_contig_1_3346,K11959,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,urtA; urea transport system substrate-binding,ko09180,ko09183,ko02000,-0.46620278411811406,-1.8332132871426172,0.6652803832733757,-0.11463934862971432,0.4068745372298594,1.341900499387213
5594,GW101-3H11_contig_1_3423,K15034,Brite Hierarchies,Protein families: genetic information processing,Translation factors,yaeJ; ribosome-associated,ko09180,ko09182,ko03012,-0.23437634157024206,1.1599622414068205,0.43584847359926576,-2.025526887180304,0.12429299818808992,0.5397995155563655
5689,GW101-3H11_contig_1_3486,K07239,Not Included in Pathway or Brite,Unclassified: signaling and cellular processes,,"TC.HME; heavy-metal exporter, HME",ko09190,ko09193,ko99977,-0.4377828732348961,1.770431916425545,0.4408906345644613,-1.53452820988088,-0.33881415346245086,0.09980268558822288
5690,GW101-3H11_contig_1_3486,K07787,Environmental Information Processing,Signal transduction,Two-component system,"cusA, silA; copper/silver efflux system",ko09130,ko09132,ko02020,-0.4377828732348961,1.770431916425545,0.4408906345644613,-1.53452820988088,-0.33881415346245086,0.09980268558822288
5691,GW101-3H11_contig_1_3486,K07787,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,"cusA, silA; copper/silver efflux system",ko09180,ko09183,ko02000,-0.4377828732348961,1.770431916425545,0.4408906345644613,-1.53452820988088,-0.33881415346245086,0.09980268558822288
5705,GW101-3H11_contig_1_3499,K03594,Metabolism,Metabolism of cofactors and vitamins,Porphyrin metabolism,bfr; bacterioferritin,ko09100,ko09108,ko00860,-1.4826436822332787,-0.9393498264551438,-0.28557058591915435,0.4238863738323857,1.3008474001377788,0.9828303206374129
5706,GW101-3H11_contig_1_3503,K02014,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,TC.FEV.OM; iron complex outermembrane recepter,ko09180,ko09183,ko02000,0.13755363009279686,2.1047105151171426,-0.3398641593143766,-0.8804642507081669,-0.7739995951624098,-0.24793614002498632
