Query	Seed ortholog	e-value	score	best tax lvl	Preferred_name	GO terms	EC number	KEGG KO	KEGG pathway	KEGG module	KEGG reaction	KEGG rclass	BRITE	KEGG TC	CAZy	BiGG reaction	annot lvl	matching OGs	Best OG	COG cat	description
GW101-3H11_contig_1_4503	358220.C380_21920	0	1177.9	Comamonadaceae	MA20_44770			"ko:K02027,ko:K17321"	"ko02010,map02010"	"M00207,M00607"			"ko00000,ko00001,ko00002,ko02000"	"3.A.1.1,3.A.1.1.35"			Bacteria	"1MV8A@1224,2VKBF@28216,4ABIE@80864,COG1653@1,COG1653@2"	NA|NA|NA	G	Extracellular solute-binding protein
GW101-3H11_contig_1_4504	358220.C380_21925	3.50E-46	190.7	Comamonadaceae													Bacteria	"1N7WT@1224,2VSZ4@28216,4AEFH@80864,COG5477@1,COG5477@2"	NA|NA|NA	S	Predicted small integral membrane protein (DUF2160)
GW101-3H11_contig_1_4505	1223521.BBJX01000013_gene386	6.20E-143	513.5	Comamonadaceae	ugpE			ko:K17323	"ko02010,map02010"	M00607			"ko00000,ko00001,ko00002,ko02000"	3.A.1.1.35			Bacteria	"1MVRG@1224,2VKRQ@28216,4ABMW@80864,COG0395@1,COG0395@2"	NA|NA|NA	P	binding-protein-dependent transport systems inner membrane component
GW101-3H11_contig_1_4506	1276756.AUEX01000004_gene2437	3.80E-162	577.4	Comamonadaceae	ugpA			"ko:K10234,ko:K15771,ko:K17322"	"ko02010,map02010"	"M00201,M00491,M00607"			"ko00000,ko00001,ko00002,ko02000"	"3.A.1.1.16,3.A.1.1.2,3.A.1.1.32,3.A.1.1.35,3.A.1.1.8"			Bacteria	"1MVAZ@1224,2VINB@28216,4AA9E@80864,COG1175@1,COG1175@2"	NA|NA|NA	P	PFAM binding-protein-dependent transport systems inner membrane component
GW101-3H11_contig_1_4507	358220.C380_21940	2.60E-197	694.5	Comamonadaceae	ugpC		3.6.3.55	"ko:K06857,ko:K17324,ko:K17325"	"ko02010,map02010"	"M00186,M00607"	R10531	RC00002	"ko00000,ko00001,ko00002,ko01000,ko02000"	"3.A.1.1.35,3.A.1.6.2,3.A.1.6.4"			Bacteria	"1MU7W@1224,2VJWQ@28216,4ABWX@80864,COG3839@1,COG3839@2"	NA|NA|NA	P	Belongs to the ABC transporter superfamily
GW101-3H11_contig_1_4508	358220.C380_21945	6.70E-185	653.3	Comamonadaceae	tupC		3.6.3.55	"ko:K06857,ko:K17324,ko:K17325"	"ko02010,map02010"	"M00186,M00607"	R10531	RC00002	"ko00000,ko00001,ko00002,ko01000,ko02000"	"3.A.1.1.35,3.A.1.6.2,3.A.1.6.4"			Bacteria	"1MX8G@1224,2VKPS@28216,4AA8A@80864,COG3839@1,COG3839@2"	NA|NA|NA	P	Belongs to the ABC transporter superfamily
GW101-3H11_contig_1_4509	232721.Ajs_0383	1.40E-130	472.6	Comamonadaceae	glpR			ko:K02444					"ko00000,ko03000"				Bacteria	"1MUJG@1224,2VHRN@28216,4A9TT@80864,COG1349@1,COG1349@2"	NA|NA|NA	K	PFAM regulatory protein DeoR
GW101-3H11_contig_1_4510	358220.C380_21955	4.20E-278	963.4	Comamonadaceae	glpK	"GO:0003674,GO:0003824,GO:0004370,GO:0005975,GO:0006066,GO:0006071,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019400,GO:0019751,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0071704,GO:1901615"	2.7.1.30	ko:K00864	"ko00561,ko01100,ko03320,ko04626,map00561,map01100,map03320,map04626"		R00847	"RC00002,RC00017"	"ko00000,ko00001,ko01000,ko04147"				Bacteria	"1MUP7@1224,2VICH@28216,4AAE7@80864,COG0554@1,COG0554@2"	NA|NA|NA	F	Key enzyme in the regulation of glycerol uptake and metabolism. Catalyzes the phosphorylation of glycerol to yield sn- glycerol 3-phosphate
GW101-3H11_contig_1_4511	358220.C380_21960	3.30E-139	501.1	Comamonadaceae	proC		1.5.1.2	ko:K00286	"ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230"	M00015	"R01248,R01251,R03291,R03293"	"RC00054,RC00083"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1R5J1@1224,2VJD1@28216,4A9WJ@80864,COG0345@1,COG0345@2"	NA|NA|NA	E	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline
GW101-3H11_contig_1_4512	358220.C380_21965	3.20E-153	547.7	Comamonadaceae	ubiA	"GO:0002094,GO:0003674,GO:0003824,GO:0004659,GO:0005575,GO:0005623,GO:0005886,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0008150,GO:0008152,GO:0008412,GO:0009058,GO:0009108,GO:0009987,GO:0016020,GO:0016740,GO:0016765,GO:0042180,GO:0042181,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0051186,GO:0051188,GO:0071704,GO:0071944,GO:1901576,GO:1901661,GO:1901663"	2.5.1.39	ko:K03179	"ko00130,ko01100,ko01110,map00130,map01100,map01110"	M00117	"R05000,R05615"	"RC00209,RC02895"	"ko00000,ko00001,ko00002,ko01000,ko01006"			iZ_1308.Z5639	Bacteria	"1MV4Q@1224,2VHEU@28216,4AA51@80864,COG0382@1,COG0382@2"	NA|NA|NA	H	"Catalyzes the prenylation of para-hydroxybenzoate (PHB) with an all-trans polyprenyl group. Mediates the second step in the final reaction sequence of ubiquinone-8 (UQ-8) biosynthesis, which is the condensation of the polyisoprenoid side chain with PHB, generating the first membrane-bound Q intermediate 3- octaprenyl-4-hydroxybenzoate"
GW101-3H11_contig_1_4513	358220.C380_21995	1.50E-83	315.5	Comamonadaceae	dps			ko:K04047					"ko00000,ko03036"				Bacteria	"1RAC5@1224,2VHJI@28216,4ABZ5@80864,COG0783@1,COG0783@2"	NA|NA|NA	P	Belongs to the Dps family
GW101-3H11_contig_1_4514	358220.C380_22000	1.90E-290	1004.6	Comamonadaceae	pepV			ko:K01270	"ko00480,ko01100,map00480,map01100"		"R00899,R04951"	"RC00096,RC00141"	"ko00000,ko00001,ko01000,ko01002"				Bacteria	"1R44A@1224,2VMBU@28216,4AASM@80864,COG0624@1,COG0624@2"	NA|NA|NA	E	PFAM Peptidase M20
GW101-3H11_contig_1_4515	358220.C380_22005	3.60E-174	617.5	Comamonadaceae	oxyR			ko:K04761	"ko02026,map02026"				"ko00000,ko00001,ko03000"				Bacteria	"1MVA1@1224,2VIBJ@28216,4A9KZ@80864,COG0583@1,COG0583@2"	NA|NA|NA	K	Transcriptional regulator
GW101-3H11_contig_1_4516	1442599.JAAN01000041_gene3092	3.10E-33	148.3	Xanthomonadales				ko:K18828					"ko00000,ko01000,ko02048,ko03016"				Bacteria	"1QCFS@1224,1T864@1236,1XA78@135614,COG1487@1,COG1487@2"	NA|NA|NA	S	ribonuclease activity
GW101-3H11_contig_1_4517	1442599.JAAN01000041_gene3091	4.50E-42	178.3	Xanthomonadales													Bacteria	"1QFTM@1224,1TD3X@1236,1XA2N@135614,28HY7@1,2Z83N@2"	NA|NA|NA		
GW101-3H11_contig_1_4518	358220.C380_22010	0	1305.4	Comamonadaceae	recG	"GO:0003674,GO:0003678,GO:0003724,GO:0003824,GO:0004003,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006725,GO:0006807,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0008186,GO:0009314,GO:0009379,GO:0009628,GO:0009987,GO:0010501,GO:0016020,GO:0016043,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032392,GO:0032508,GO:0032991,GO:0033202,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048476,GO:0050896,GO:0051276,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140097,GO:0140098,GO:1901360,GO:1902494"	3.6.4.12	ko:K03655	"ko03440,map03440"				"ko00000,ko00001,ko01000,ko03400"				Bacteria	"1MWN2@1224,2VHE8@28216,4A9JQ@80864,COG1200@1,COG1200@2"	NA|NA|NA	L	Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA)
GW101-3H11_contig_1_4519	358220.C380_22015	3.10E-213	747.7	Comamonadaceae													Bacteria	"1MW7F@1224,2VHR0@28216,4AAU7@80864,COG2206@1,COG2206@2"	NA|NA|NA	T	"PFAM metal-dependent phosphohydrolase, HD sub domain"
GW101-3H11_contig_1_4520	358220.C380_22020	2.90E-152	544.7	Comamonadaceae	pfkB		"2.7.1.11,2.7.1.56"	"ko:K00882,ko:K16370"	"ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230"	"M00001,M00345"	"R00756,R02071,R03236,R03237,R03238,R03239,R04779"	"RC00002,RC00017"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MVNW@1224,2VNJ4@28216,4AG4Q@80864,COG1105@1,COG1105@2"	NA|NA|NA	H	pfkB family carbohydrate kinase
GW101-3H11_contig_1_4521	358220.C380_22025	1.40E-209	735.3	Comamonadaceae	queA	"GO:0002097,GO:0002099,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008616,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009314,GO:0009451,GO:0009628,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016853,GO:0018130,GO:0019438,GO:0034404,GO:0034470,GO:0034641,GO:0034654,GO:0034660,GO:0042455,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046116,GO:0046483,GO:0050896,GO:0051075,GO:0055086,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659"	"2.4.2.29,2.4.99.17"	"ko:K00773,ko:K07568"			"R03789,R10209"	RC00063	"ko00000,ko01000,ko03016"				Bacteria	"1MUH3@1224,2VHJF@28216,4ACTD@80864,COG0809@1,COG0809@2"	NA|NA|NA	H	Transfers and isomerizes the ribose moiety from AdoMet to the 7-aminomethyl group of 7-deazaguanine (preQ1-tRNA) to give epoxyqueuosine (oQ-tRNA)
GW101-3H11_contig_1_4522	358220.C380_22030	5.70E-150	537	Comamonadaceae				ko:K15270					"ko00000,ko02000"	2.A.7.3.7			Bacteria	"1MXVF@1224,2VKMQ@28216,4ACBS@80864,COG0697@1,COG0697@2"	NA|NA|NA	EG	Permeases of the drug metabolite transporter
GW101-3H11_contig_1_4523	358220.C380_22035	2.30E-290	1004.2	Comamonadaceae	ggt		"2.3.2.2,3.4.19.13"	ko:K00681	"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100"		"R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935"	"RC00064,RC00090,RC00096"	"ko00000,ko00001,ko01000,ko01002"				Bacteria	"1MUV6@1224,2VH8Z@28216,4AB1S@80864,COG0405@1,COG0405@2"	NA|NA|NA	E	gamma-glutamyltransferase
GW101-3H11_contig_1_4524	358220.C380_22040	1.30E-174	619	Comamonadaceae													Bacteria	"1MU58@1224,2VM3I@28216,4AB0D@80864,COG3181@1,COG3181@2"	NA|NA|NA	S	Tripartite tricarboxylate transporter family receptor
GW101-3H11_contig_1_4525	391735.Veis_0178	1.70E-149	535.4	Comamonadaceae													Bacteria	"1MW4Y@1224,2VKBZ@28216,4AC33@80864,COG0583@1,COG0583@2"	NA|NA|NA	K	Transcriptional regulator
GW101-3H11_contig_1_4526	358220.C380_22055	1.60E-118	432.2	Comamonadaceae	ung	"GO:0003674,GO:0003824,GO:0004844,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006285,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097506,GO:0097510,GO:0140097,GO:1901360"	3.2.2.27	ko:K03648	"ko03410,ko05340,map03410,map05340"				"ko00000,ko00001,ko01000,ko03400"				Bacteria	"1MV80@1224,2VHN3@28216,4AB3Q@80864,COG0692@1,COG0692@2"	NA|NA|NA	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine
GW101-3H11_contig_1_4527	358220.C380_22060	6.10E-133	480.3	Comamonadaceae	trpC	"GO:0003674,GO:0003824,GO:0004425,GO:0016829,GO:0016830,GO:0016831"	"4.1.1.48,5.3.1.24"	"ko:K01609,ko:K13498"	"ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230"	M00023	"R03508,R03509"	"RC00944,RC00945"	"ko00000,ko00001,ko00002,ko01000"			"iAF987.Gmet_2494,iJN746.PP_0422"	Bacteria	"1MW5K@1224,2VIN7@28216,4ABED@80864,COG0134@1,COG0134@2"	NA|NA|NA	E	Belongs to the TrpC family
GW101-3H11_contig_1_4528	358220.C380_22070	8.40E-177	626.3	Comamonadaceae	trpD	"GO:0000162,GO:0003674,GO:0003824,GO:0004048,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607"	"2.4.2.18,4.1.3.27"	"ko:K00766,ko:K13497"	"ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230"	M00023	"R00985,R00986,R01073"	"RC00010,RC00440,RC02148,RC02414"	"ko00000,ko00001,ko00002,ko01000"			iJN746.PP_0421	Bacteria	"1MUPV@1224,2VH7F@28216,4AAY4@80864,COG0547@1,COG0547@2"	NA|NA|NA	F	Catalyzes the transfer of the phosphoribosyl group of 5- phosphorylribose-1-pyrophosphate (PRPP) to anthranilate to yield N-(5'-phosphoribosyl)-anthranilate (PRA)
GW101-3H11_contig_1_4529	358220.C380_22075	7.70E-115	419.9	Comamonadaceae	MA20_06410												Bacteria	"1MWA1@1224,2VNUR@28216,4ACZC@80864,COG1280@1,COG1280@2"	NA|NA|NA	E	Lysine exporter protein (Lyse ygga)
GW101-3H11_contig_1_4530	358220.C380_22080	2.50E-101	374.8	Comamonadaceae	trpG		"2.6.1.85,4.1.3.27"	"ko:K01658,ko:K01664"	"ko00400,ko00405,ko00790,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map00790,map01100,map01110,map01130,map01230,map02024,map02025"	M00023	"R00985,R00986,R01716"	"RC00010,RC01418,RC02148,RC02414"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MV5Y@1224,2VHGQ@28216,4A9SQ@80864,COG0512@1,COG0512@2"	NA|NA|NA	EH	TIGRFAM glutamine amidotransferase of anthranilate synthase
GW101-3H11_contig_1_4531	358220.C380_22085	9.90E-47	192.6	Comamonadaceae			4.2.99.21	ko:K04782	"ko01053,ko01110,ko01130,map01053,map01110,map01130"		R06602	"RC01549,RC02148"	"ko00000,ko00001,ko01000"				Bacteria	"1N6UE@1224,2VUT8@28216,4AF9C@80864,COG1605@1,COG1605@2"	NA|NA|NA	E	Chorismate mutase
GW101-3H11_contig_1_4532	358220.C380_22090	1.80E-281	974.5	Comamonadaceae	trpE		4.1.3.27	ko:K01657	"ko00400,ko00405,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map01100,map01110,map01130,map01230,map02024,map02025"	M00023	"R00985,R00986"	"RC00010,RC02148,RC02414"	"ko00000,ko00001,ko00002,ko01000"			iJN746.PP_0417	Bacteria	"1MVBJ@1224,2VI2V@28216,4A9Q6@80864,COG0147@1,COG0147@2"	NA|NA|NA	E	"Part of a heterotetrameric complex that catalyzes the two-step biosynthesis of anthranilate, an intermediate in the biosynthesis of L-tryptophan. In the first step, the glutamine- binding beta subunit (TrpG) of anthranilate synthase (AS) provides the glutamine amidotransferase activity which generates ammonia as a substrate that, along with chorismate, is used in the second step, catalyzed by the large alpha subunit of AS (TrpE) to produce anthranilate. In the absence of TrpG, TrpE can synthesize anthranilate directly from chorismate and high concentrations of ammonia"
GW101-3H11_contig_1_4533	358220.C380_22095	2.00E-98	365.2	Comamonadaceae	tolA			ko:K03832					"ko00000,ko02000"	2.C.1.1			Bacteria	"1MZQW@1224,2VU0N@28216,4ADKC@80864,COG0810@1,COG0810@2"	NA|NA|NA	M	Chalcone isomerase-like
GW101-3H11_contig_1_4534	358220.C380_22100	4.10E-162	578.2	Comamonadaceae				ko:K03406	"ko02020,ko02030,map02020,map02030"				"ko00000,ko00001,ko02035"				Bacteria	"1MU9B@1224,2VGZ8@28216,4AGAQ@80864,COG0840@1,COG0840@2"	NA|NA|NA	NT	COG0840 Methyl-accepting chemotaxis protein
GW101-3H11_contig_1_4535	358220.C380_22105	5.00E-101	374	Comamonadaceae	gph	"GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008967,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0031404,GO:0033554,GO:0034641,GO:0042578,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360"	"3.1.3.105,3.1.3.18"	"ko:K01091,ko:K22292"	"ko00520,ko00630,ko01100,ko01110,ko01130,map00520,map00630,map01100,map01110,map01130"		"R01334,R11785"	RC00017	"ko00000,ko00001,ko01000"			"iSBO_1134.SBO_3372,iSbBS512_1146.SbBS512_E3762,iYL1228.KPN_03756"	Bacteria	"1RDDY@1224,2VIZ6@28216,4AB3X@80864,COG0546@1,COG0546@2"	NA|NA|NA	G	"HAD-superfamily hydrolase, subfamily IA, variant 1"
GW101-3H11_contig_1_4536	543728.Vapar_3638	7.00E-28	129.8	Proteobacteria	ycnE	"GO:0003674,GO:0003824"	3.1.1.29	ko:K01056					"ko00000,ko01000,ko03012"				Bacteria	"1N5CD@1224,COG1359@1,COG1359@2"	NA|NA|NA	S	Antibiotic biosynthesis monooxygenase
GW101-3H11_contig_1_4537	358220.C380_22110	1.50E-251	875.2	Comamonadaceae													Bacteria	"1N1BV@1224,28MVH@1,2VM7C@28216,2ZB32@2,4AG90@80864"	NA|NA|NA		
GW101-3H11_contig_1_4538	358220.C380_22115	1.80E-176	625.5	Comamonadaceae													Bacteria	"1MXFX@1224,2VP3U@28216,4AH52@80864,COG0330@1,COG0330@2"	NA|NA|NA	O	prohibitin homologues
GW101-3H11_contig_1_4539	358220.C380_22120	6.50E-125	453.4	Comamonadaceae													Bacteria	"1QUN8@1224,2VMWS@28216,4AG6K@80864,COG0745@1,COG0745@2"	NA|NA|NA	K	Two component transcriptional regulator
GW101-3H11_contig_1_4540	358220.C380_22125	0	1333.2	Comamonadaceae	yrkQ												Bacteria	"1R6VZ@1224,2VPSF@28216,4AGEA@80864,COG0642@1,COG0642@2"	NA|NA|NA	T	Histidine kinase-like ATPases
GW101-3H11_contig_1_4541	358220.C380_22135	2.50E-121	441.4	Comamonadaceae	rpe		5.1.3.1	ko:K01783	"ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230"	"M00004,M00007"	R01529	RC00540	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MUZM@1224,2VIGU@28216,4AAUM@80864,COG0036@1,COG0036@2"	NA|NA|NA	G	Belongs to the ribulose-phosphate 3-epimerase family
GW101-3H11_contig_1_4542	358220.C380_22140	2.30E-69	268.1	Comamonadaceae	apaG			ko:K06195					ko00000				Bacteria	"1MZ2Z@1224,2VSPE@28216,4AEBK@80864,COG2967@1,COG2967@2"	NA|NA|NA	P	PFAM ApaG domain protein
GW101-3H11_contig_1_4543	358220.C380_22145	0	1135.6	Comamonadaceae	agmG												Bacteria	"1MWEH@1224,2VIZV@28216,4AC23@80864,COG4389@1,COG4389@2"	NA|NA|NA	L	site-specific recombinase
GW101-3H11_contig_1_4544	358220.C380_22150	1.10E-202	712.6	Comamonadaceae	kefB												Bacteria	"1R9PF@1224,2VKV2@28216,4AA1N@80864,COG0475@1,COG0475@2"	NA|NA|NA	P	Sodium hydrogen exchanger
GW101-3H11_contig_1_4545	358220.C380_22155	4.70E-213	746.9	Comamonadaceae	ybdK	"GO:0003674,GO:0003824,GO:0016874,GO:0016879"		ko:K06048					"ko00000,ko01000"				Bacteria	"1MX4N@1224,2VK27@28216,4AAIT@80864,COG2170@1,COG2170@2"	NA|NA|NA	H	ATP-dependent carboxylate-amine ligase which exhibits weak glutamate--cysteine ligase activity
GW101-3H11_contig_1_4546	614083.AWQR01000041_gene798	2.20E-45	188.3	Comamonadaceae	dmpI		5.3.2.6	ko:K01821	"ko00362,ko00621,ko00622,ko01100,ko01120,ko01220,map00362,map00621,map00622,map01100,map01120,map01220"	M00569	"R03966,R05389"	"RC01040,RC01355"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1RAXK@1224,2VT58@28216,4AEU5@80864,COG1942@1,COG1942@2"	NA|NA|NA	S	4-oxalocrotonate tautomerase
GW101-3H11_contig_1_4548	296591.Bpro_4474	5.90E-118	430.6	Comamonadaceae													Bacteria	"1R9HT@1224,2VPVK@28216,4ABXE@80864,COG0583@1,COG0583@2"	NA|NA|NA	K	LysR substrate binding domain
GW101-3H11_contig_1_4549	358220.C380_22160	6.70E-160	570.1	Comamonadaceae	thiL	"GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009030,GO:0009058,GO:0009108,GO:0009110,GO:0009228,GO:0009229,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0017076,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0042357,GO:0042364,GO:0042723,GO:0042724,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046483,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576"	2.7.4.16	ko:K00946	"ko00730,ko01100,map00730,map01100"	M00127	R00617	RC00002	"ko00000,ko00001,ko00002,ko01000"			"iSFV_1184.SFV_0382,iYO844.BSU05900"	Bacteria	"1MU9X@1224,2VI0Q@28216,4AABK@80864,COG0611@1,COG0611@2"	NA|NA|NA	H	"Catalyzes the ATP-dependent phosphorylation of thiamine- monophosphate (TMP) to form thiamine-pyrophosphate (TPP), the active form of vitamin B1"
GW101-3H11_contig_1_4550	358220.C380_22165	2.80E-28	130.6	Proteobacteria													Bacteria	"1P1VT@1224,2AFKG@1,315MF@2"	NA|NA|NA	S	Protein of unknown function (DUF2892)
GW101-3H11_contig_1_4551	358220.C380_22170	2.40E-82	311.6	Betaproteobacteria				ko:K03088					"ko00000,ko03021"				Bacteria	"1PBHM@1224,2VQXD@28216,COG1595@1,COG1595@2"	NA|NA|NA	K	Belongs to the sigma-70 factor family. ECF subfamily
GW101-3H11_contig_1_4552	1366050.N234_12405	1.70E-107	396	Burkholderiaceae													Bacteria	"1KBTE@119060,1R9DB@1224,2VPF2@28216,COG3181@1,COG3181@2"	NA|NA|NA	S	Tripartite tricarboxylate transporter family receptor
GW101-3H11_contig_1_4553	381666.H16_B0301	6.50E-120	437.6	Burkholderiaceae	thrC_1		4.2.3.1	ko:K01733	"ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230"	M00018	"R01466,R05086"	"RC00017,RC00526"	"ko00000,ko00001,ko00002,ko01000"			iHN637.CLJU_RS19875	Bacteria	"1K7DF@119060,1R7X1@1224,2VHX3@28216,COG0498@1,COG0498@2"	NA|NA|NA	E	Threonine synthase
GW101-3H11_contig_1_4554	1366050.N234_12415	4.70E-107	394.4	Burkholderiaceae													Bacteria	"1K0YN@119060,1MX2A@1224,2VPRE@28216,COG0583@1,COG0583@2"	NA|NA|NA	K	LysR substrate binding domain
GW101-3H11_contig_1_4555	358220.C380_22180	2.50E-201	708	Comamonadaceae		"GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016999,GO:0017000,GO:0017144,GO:0044237,GO:0044249"		ko:K21785	"ko00333,ko01130,map00333,map01130"	"M00837,M00838"	"R11668,R11669"		"ko00000,ko00001,ko00002"				Bacteria	"1NTK9@1224,2VYQ2@28216,4AGFC@80864,COG0778@1,COG0778@2"	NA|NA|NA	C	Nitroreductase
GW101-3H11_contig_1_4556	358220.C380_22185	1.30E-137	496.1	Comamonadaceae													Bacteria	"1MXYR@1224,2VMJB@28216,4AH28@80864,COG0451@1,COG0451@2"	NA|NA|NA	GM	NAD dependent epimerase/dehydratase family
GW101-3H11_contig_1_4557	358220.C380_22190	9.10E-148	529.6	Comamonadaceae													Bacteria	"1MWVB@1224,2VN5V@28216,4AB62@80864,COG0583@1,COG0583@2"	NA|NA|NA	K	Transcriptional regulator
GW101-3H11_contig_1_4558	358220.C380_22195	1.70E-243	848.6	Comamonadaceae	muiA												Bacteria	"1N0IJ@1224,2VMTC@28216,4AC1Y@80864,COG5316@1,COG5316@2"	NA|NA|NA	S	Domain of unknown function (DUF4139)
